"Tipo de Información","Tipo de Tarifa","Tipo de Dato","Rango de Consumo","Nivel","Propiedad Epm","Compartido","Propiedad del Cliente","Punta","Fuera de Punta","Año","Mes"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$561,18","$540,27","$519,36","$0,00","$0,00","2017","Octubre"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$490,54","$472,84","$455,13","$0,00","$0,00","2018","Abril"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$579,43","$558,59","$537,75","$0,00","$0,00","2017","Marzo"
"Monomia","No Residencial","ESPD","N/A","I","$525,27","$506,16","$487,06","$0,00","$0,00","2017","Marzo"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$564,72","$543,55","$522,38","$0,00","$0,00","2017","Diciembre"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$462,25","$444,81","$427,37","$0,00","$0,00","2017","Septiembre"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$477,78","$460,37","$442,95","$0,00","$0,00","2017","Agosto"
"Monomia","No Residencial","ESPD","N/A","I","$520,39","$501,23","$482,08","$0,00","$0,00","2017","Agosto"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$454,02","$436,61","$419,21","$0,00","$0,00","2017","Febrero"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$469,47","$452,05","$434,64","$0,00","$0,00","2016","Diciembre"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$469,42","$451,99","$434,57","$0,00","$0,00","2017","Octubre"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$554,71","$533,77","$512,84","$0,00","$0,00","2017","Septiembre"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$467,65","$450,23","$432,80","$0,00","$0,00","2017","Octubre"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$582,88","$561,63","$540,38","$0,00","$0,00","2018","Abril"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$632,67","$610,65","$588,63","$0,00","$0,00","2019","Abril"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$626,40","$604,38","$582,36","$0,00","$0,00","2019","Abril"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$527,23","$508,87","$490,52","$0,00","$0,00","2019","Abril"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$522,00","$503,65","$485,30","$0,00","$0,00","2019","Abril"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$637,24","$614,39","$591,55","$0,00","$0,00","2019","Octubre"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$633,45","$610,61","$587,76","$0,00","$0,00","2019","Octubre"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$625,78","$602,92","$580,06","$0,00","$0,00","2019","Diciembre"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$622,28","$599,42","$576,55","$0,00","$0,00","2019","Diciembre"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$521,48","$502,43","$483,38","$0,00","$0,00","2019","Diciembre"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$518,56","$499,51","$480,46","$0,00","$0,00","2019","Diciembre"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$624,24","$601,37","$578,50","$0,00","$0,00","2020","Enero"
"Monomia","No Residencial","ESPD","N/A","I","$572,22","$551,25","$530,29","$0,00","$0,00","2020","Enero"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$520,20","$501,14","$482,08","$0,00","$0,00","2020","Enero"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$626,93","$604,06","$581,19","$0,00","$0,00","2020","Enero"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$623,56","$600,69","$577,82","$0,00","$0,00","2020","Enero"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$522,44","$503,38","$484,33","$0,00","$0,00","2020","Enero"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$519,63","$500,58","$481,52","$0,00","$0,00","2020","Enero"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Febrero"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Febrero"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Febrero"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Febrero"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Febrero"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$568,78","$545,72","$522,66","$0,00","$0,00","2020","Febrero"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$567,17","$544,11","$521,05","$0,00","$0,00","2020","Febrero"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$687,64","$659,69","$631,74","$0,00","$0,00","2020","Marzo"
"Monomia","No Residencial","ESPD","N/A","I","$630,34","$604,72","$579,10","$0,00","$0,00","2020","Marzo"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$573,03","$549,74","$526,45","$0,00","$0,00","2020","Marzo"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$689,36","$661,41","$633,46","$0,00","$0,00","2020","Marzo"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$687,41","$659,46","$631,51","$0,00","$0,00","2020","Marzo"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$574,47","$551,18","$527,89","$0,00","$0,00","2020","Marzo"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$572,84","$549,55","$526,26","$0,00","$0,00","2020","Marzo"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Abril"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Abril"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Abril"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Abril"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Abril"
"Horaria","No Residencial","Oficial y Exentos","Punta","I","$568,78","$545,72","$522,66","$0,00","$0,00","2020","Abril"
"Horaria","No Residencial","Oficial y Exentos","Fuera de Punta","I","$567,17","$544,11","$521,05","$0,00","$0,00","2020","Abril"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Junio"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Junio"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Junio"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Junio"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Junio"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Julio"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Julio"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Julio"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Julio"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Julio"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Agosto"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Agosto"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Agosto"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Agosto"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Agosto"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Septiembre"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Septiembre"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Septiembre"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Septiembre"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Septiembre"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Octubre"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Octubre"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Octubre"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Octubre"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Octubre"
"Monomia","No Residencial","Industrial y Comercial","N/A","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Noviembre"
"Monomia","No Residencial","ESPD","N/A","I","$624,10","$598,73","$573,37","$0,00","$0,00","2020","Noviembre"
"Monomia","No Residencial","Oficial y Exentos de Contribución","N/A","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Noviembre"
"Horaria","No Residencial","Industrial y Comercial","Punta","I","$682,53","$654,86","$627,19","$0,00","$0,00","2020","Noviembre"
"Horaria","No Residencial","Industrial y Comercial","Fuera de Punta","I","$680,60","$652,93","$625,26","$0,00","$0,00","2020","Noviembre"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$228,08","$218,81","$209,54","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$570,20","$547,02","$523,85","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$285,10","$273,51","$261,92","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$570,20","$547,02","$523,85","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 3","Rango 0 - CS","I","$484,67","$464,97","$445,27","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 3","Rango > CS","I","$570,20","$547,02","$523,85","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$570,20","$547,02","$523,85","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 5 y 6","Todo el consumo","I","$684,23","$656,43","$628,62","$0,00","$0,00","2020","Diciembre"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$231,98","$222,55","$213,12","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$579,94","$556,37","$532,80","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$289,97","$278,19","$266,40","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$579,94","$556,37","$532,80","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 3","Rango 0 - CS","I","$492,95","$472,92","$452,88","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 3","Rango > CS","I","$579,94","$556,37","$532,80","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$579,94","$556,37","$532,80","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 5 y 6","Todo el consumo","I","$695,93","$667,65","$639,36","$0,00","$0,00","2021","Marzo"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$229,22","$219,90","$210,59","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$230,12","$220,77","$211,08","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$287,65","$275,96","$263,85","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 3","Rango 0 - CS","I","$482,26","$462,66","$443,05","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 3","Rango > CS","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$567,36","$544,30","$521,24","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 5 y 6","Todo el consumo","I","$680,83","$653,16","$625,49","$0,00","$0,00","2020","Mayo"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$573,05","$549,76","$526,47","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$286,52","$274,88","$263,23","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$573,05","$549,76","$526,47","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 3","Rango 0 - CS","I","$487,09","$467,29","$447,50","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 3","Rango > CS","I","$573,05","$549,76","$526,47","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$573,05","$549,76","$526,47","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 5 y 6","Todo el consumo","I","$687,66","$659,71","$631,76","$0,00","$0,00","2021","Enero"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$230,59","$221,22","$211,85","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$576,49","$553,05","$529,62","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$288,24","$276,53","$264,81","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$576,49","$553,05","$529,62","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 3","Rango 0 - CS","I","$490,01","$470,10","$450,18","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 3","Rango > CS","I","$576,49","$553,05","$529,62","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$576,49","$553,05","$529,62","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 5 y 6","Todo el consumo","I","$691,78","$663,67","$635,55","$0,00","$0,00","2021","Febrero"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$472,22","$454,55","$436,89","$0,00","$0,00","2018","Mayo"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$237,60","$227,94","$218,28","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$593,99","$569,85","$545,71","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$296,99","$284,92","$272,85","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$593,99","$569,85","$545,71","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 3","Rango 0 - CS","I","$504,89","$484,37","$463,85","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 3","Rango > CS","I","$593,99","$569,85","$545,71","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$593,99","$569,85","$545,71","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 5 y 6","Todo el consumo","I","$712,79","$683,82","$654,85","$0,00","$0,00","2021","Julio"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$233,37","$223,88","$214,40","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$583,42","$559,71","$536,00","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$291,71","$279,86","$268,00","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$583,42","$559,71","$536,00","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 3","Rango 0 - CS","I","$495,91","$475,75","$455,60","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 3","Rango > CS","I","$583,42","$559,71","$536,00","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 4","Todo el consumo","I","$583,42","$559,71","$536,00","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 5 y 6","Todo el consumo","I","$700,11","$671,65","$643,20","$0,00","$0,00","2021","Abril"
"Monomia","Residencial","Estrato 1","Rango 0 - CS","I","$234,77","$225,23","$215,69","$0,00","$0,00","2021","Mayo"
"Monomia","Residencial","Estrato 1","Rango > CS","I","$586,92","$563,07","$539,22","$0,00","$0,00","2021","Mayo"
"Monomia","Residencial","Estrato 2","Rango 0 - CS","I","$293,46","$281,53","$269,61","$0,00","$0,00","2021","Mayo"
"Monomia","Residencial","Estrato 2","Rango > CS","I","$586,92","$563,07","$539,22","$0,00","$0,00","2021","Mayo"
